active,name,citymun_id/id,id
TRUE,"Tampocon I",occ_configurations.res_citymun_913,res_brgy_24010
TRUE,"Tampocon II",occ_configurations.res_citymun_913,res_brgy_24011
TRUE,"Tibyawan",occ_configurations.res_citymun_913,res_brgy_24012
TRUE,"Tiguib",occ_configurations.res_citymun_913,res_brgy_24013
TRUE,"Poblacion",occ_configurations.res_citymun_913,res_brgy_24014
TRUE,"Balayagmanok",occ_configurations.res_citymun_914,res_brgy_24015
TRUE,"Banilad",occ_configurations.res_citymun_914,res_brgy_24016
TRUE,"Buntis",occ_configurations.res_citymun_914,res_brgy_24017
TRUE,"Buntod",occ_configurations.res_citymun_914,res_brgy_24018
TRUE,"Calangag",occ_configurations.res_citymun_914,res_brgy_24019
TRUE,"Combado",occ_configurations.res_citymun_914,res_brgy_24020
TRUE,"Doldol",occ_configurations.res_citymun_914,res_brgy_24021
TRUE,"Isugan",occ_configurations.res_citymun_914,res_brgy_24022
TRUE,"Liptong",occ_configurations.res_citymun_914,res_brgy_24023
TRUE,"Lutao",occ_configurations.res_citymun_914,res_brgy_24024
TRUE,"Magsuhot",occ_configurations.res_citymun_914,res_brgy_24025
TRUE,"Malabago",occ_configurations.res_citymun_914,res_brgy_24026
TRUE,"Mampas",occ_configurations.res_citymun_914,res_brgy_24027
TRUE,"North Poblacion",occ_configurations.res_citymun_914,res_brgy_24028
TRUE,"Sacsac",occ_configurations.res_citymun_914,res_brgy_24029
TRUE,"San Miguel",occ_configurations.res_citymun_914,res_brgy_24030
TRUE,"South Poblacion",occ_configurations.res_citymun_914,res_brgy_24031
TRUE,"Sulodpan",occ_configurations.res_citymun_914,res_brgy_24032
TRUE,"Timbanga",occ_configurations.res_citymun_914,res_brgy_24033
TRUE,"Timbao",occ_configurations.res_citymun_914,res_brgy_24034
TRUE,"Tubod",occ_configurations.res_citymun_914,res_brgy_24035
TRUE,"West Poblacion",occ_configurations.res_citymun_914,res_brgy_24036
TRUE,"Barangay I (Pob.)",occ_configurations.res_citymun_915,res_brgy_24037
TRUE,"Barangay II (Pob.)",occ_configurations.res_citymun_915,res_brgy_24038
TRUE,"Basak",occ_configurations.res_citymun_915,res_brgy_24039
TRUE,"Biñohon",occ_configurations.res_citymun_915,res_brgy_24040
TRUE,"Cabanlutan",occ_configurations.res_citymun_915,res_brgy_24041
TRUE,"Calasga-an",occ_configurations.res_citymun_915,res_brgy_24042
TRUE,"Cambagahan",occ_configurations.res_citymun_915,res_brgy_24043
TRUE,"Cambaguio",occ_configurations.res_citymun_915,res_brgy_24044
TRUE,"Cambanjao",occ_configurations.res_citymun_915,res_brgy_24045
TRUE,"Cambuilao",occ_configurations.res_citymun_915,res_brgy_24046
TRUE,"Canlargo",occ_configurations.res_citymun_915,res_brgy_24047
TRUE,"Capiñahan",occ_configurations.res_citymun_915,res_brgy_24048
TRUE,"Consolacion",occ_configurations.res_citymun_915,res_brgy_24049
TRUE,"Dansulan",occ_configurations.res_citymun_915,res_brgy_24050
TRUE,"Hangyad",occ_configurations.res_citymun_915,res_brgy_24051
TRUE,"La Paz",occ_configurations.res_citymun_915,res_brgy_24052
TRUE,"Lo-oc",occ_configurations.res_citymun_915,res_brgy_24053
TRUE,"Lonoy",occ_configurations.res_citymun_915,res_brgy_24054
TRUE,"Mabunao",occ_configurations.res_citymun_915,res_brgy_24055
TRUE,"Manlipac",occ_configurations.res_citymun_915,res_brgy_24056
TRUE,"Mansangaban",occ_configurations.res_citymun_915,res_brgy_24057
TRUE,"Okiot",occ_configurations.res_citymun_915,res_brgy_24058
TRUE,"Olympia",occ_configurations.res_citymun_915,res_brgy_24059
TRUE,"Panala-an",occ_configurations.res_citymun_915,res_brgy_24060
TRUE,"Panam-angan",occ_configurations.res_citymun_915,res_brgy_24061
TRUE,"Rosario",occ_configurations.res_citymun_915,res_brgy_24062
TRUE,"Sab-ahan",occ_configurations.res_citymun_915,res_brgy_24063
TRUE,"San Isidro",occ_configurations.res_citymun_915,res_brgy_24064
TRUE,"Katacgahan (Tacgahan)",occ_configurations.res_citymun_915,res_brgy_24065
TRUE,"Tagpo",occ_configurations.res_citymun_915,res_brgy_24066
TRUE,"Talungon",occ_configurations.res_citymun_915,res_brgy_24067
TRUE,"Tamisu",occ_configurations.res_citymun_915,res_brgy_24068
TRUE,"Tamogong",occ_configurations.res_citymun_915,res_brgy_24069
TRUE,"Tangculogan",occ_configurations.res_citymun_915,res_brgy_24070
TRUE,"Valencia",occ_configurations.res_citymun_915,res_brgy_24071
TRUE,"Actin",occ_configurations.res_citymun_916,res_brgy_24072
TRUE,"Bal-os",occ_configurations.res_citymun_916,res_brgy_24073
TRUE,"Bongalonan",occ_configurations.res_citymun_916,res_brgy_24074
TRUE,"Cabalayongan",occ_configurations.res_citymun_916,res_brgy_24075
TRUE,"Cabatuanan",occ_configurations.res_citymun_916,res_brgy_24076
TRUE,"Linantayan",occ_configurations.res_citymun_916,res_brgy_24077
TRUE,"Maglinao",occ_configurations.res_citymun_916,res_brgy_24078
TRUE,"Nagbo-alao",occ_configurations.res_citymun_916,res_brgy_24079
TRUE,"Olandao",occ_configurations.res_citymun_916,res_brgy_24080
TRUE,"Poblacion",occ_configurations.res_citymun_916,res_brgy_24081
TRUE,"Ali-is",occ_configurations.res_citymun_917,res_brgy_24082
TRUE,"Banaybanay",occ_configurations.res_citymun_917,res_brgy_24083
TRUE,"Banga",occ_configurations.res_citymun_917,res_brgy_24084
TRUE,"Villasol (Bato)",occ_configurations.res_citymun_917,res_brgy_24085
TRUE,"Boyco",occ_configurations.res_citymun_917,res_brgy_24086
TRUE,"Bugay",occ_configurations.res_citymun_917,res_brgy_24087
TRUE,"Cansumalig",occ_configurations.res_citymun_917,res_brgy_24088
TRUE,"Dawis",occ_configurations.res_citymun_917,res_brgy_24089
TRUE,"Kalamtukan",occ_configurations.res_citymun_917,res_brgy_24090
TRUE,"Kalumboyan",occ_configurations.res_citymun_917,res_brgy_24091
TRUE,"Malabugas",occ_configurations.res_citymun_917,res_brgy_24092
TRUE,"Mandu-ao",occ_configurations.res_citymun_917,res_brgy_24093
TRUE,"Maninihon",occ_configurations.res_citymun_917,res_brgy_24094
TRUE,"Minaba",occ_configurations.res_citymun_917,res_brgy_24095
TRUE,"Nangka",occ_configurations.res_citymun_917,res_brgy_24096
TRUE,"Narra",occ_configurations.res_citymun_917,res_brgy_24097
TRUE,"Pagatban",occ_configurations.res_citymun_917,res_brgy_24098
TRUE,"Poblacion",occ_configurations.res_citymun_917,res_brgy_24099
TRUE,"San Jose",occ_configurations.res_citymun_917,res_brgy_24100
TRUE,"San Miguel",occ_configurations.res_citymun_917,res_brgy_24101
TRUE,"San Roque",occ_configurations.res_citymun_917,res_brgy_24102
TRUE,"Suba (Pob.)",occ_configurations.res_citymun_917,res_brgy_24103
TRUE,"Tabuan",occ_configurations.res_citymun_917,res_brgy_24104
TRUE,"Tayawan",occ_configurations.res_citymun_917,res_brgy_24105
TRUE,"Tinago (Pob.)",occ_configurations.res_citymun_917,res_brgy_24106
TRUE,"Ubos (Pob.)",occ_configurations.res_citymun_917,res_brgy_24107
TRUE,"Villareal",occ_configurations.res_citymun_917,res_brgy_24108
TRUE,"San Isidro",occ_configurations.res_citymun_917,res_brgy_24109
TRUE,"Atotes",occ_configurations.res_citymun_918,res_brgy_24110
TRUE,"Batangan",occ_configurations.res_citymun_918,res_brgy_24111
TRUE,"Bulod",occ_configurations.res_citymun_918,res_brgy_24112
TRUE,"Cabcaban",occ_configurations.res_citymun_918,res_brgy_24113
TRUE,"Cabugan",occ_configurations.res_citymun_918,res_brgy_24114
TRUE,"Camudlas",occ_configurations.res_citymun_918,res_brgy_24115
TRUE,"Canluto",occ_configurations.res_citymun_918,res_brgy_24116
TRUE,"Danao",occ_configurations.res_citymun_918,res_brgy_24117
TRUE,"Danawan",occ_configurations.res_citymun_918,res_brgy_24118
TRUE,"Domolog",occ_configurations.res_citymun_918,res_brgy_24119
TRUE,"Malaga",occ_configurations.res_citymun_918,res_brgy_24120
TRUE,"Manseje",occ_configurations.res_citymun_918,res_brgy_24121
TRUE,"Matobato",occ_configurations.res_citymun_918,res_brgy_24122
TRUE,"Nagcasunog",occ_configurations.res_citymun_918,res_brgy_24123
TRUE,"Nalundan",occ_configurations.res_citymun_918,res_brgy_24124
TRUE,"Pangalaycayan",occ_configurations.res_citymun_918,res_brgy_24125
TRUE,"Peñahan",occ_configurations.res_citymun_918,res_brgy_24126
TRUE,"Poblacion (Payabon)",occ_configurations.res_citymun_918,res_brgy_24127
TRUE,"Salong",occ_configurations.res_citymun_918,res_brgy_24128
TRUE,"Tagaytay",occ_configurations.res_citymun_918,res_brgy_24129
TRUE,"Tinaogan",occ_configurations.res_citymun_918,res_brgy_24130
TRUE,"Tubod",occ_configurations.res_citymun_918,res_brgy_24131
TRUE,"Bayog",occ_configurations.res_citymun_919,res_brgy_24132
TRUE,"Binalbagan",occ_configurations.res_citymun_919,res_brgy_24133
TRUE,"Bucalan (East Budsalan)",occ_configurations.res_citymun_919,res_brgy_24134
TRUE,"Linothangan",occ_configurations.res_citymun_919,res_brgy_24135
TRUE,"Lumapao",occ_configurations.res_citymun_919,res_brgy_24136
TRUE,"Malaiba",occ_configurations.res_citymun_919,res_brgy_24137
TRUE,"Masulog",occ_configurations.res_citymun_919,res_brgy_24138
TRUE,"Panubigan",occ_configurations.res_citymun_919,res_brgy_24139
TRUE,"Mabigo (Pob.)",occ_configurations.res_citymun_919,res_brgy_24140
TRUE,"Pula",occ_configurations.res_citymun_919,res_brgy_24141
TRUE,"Budlasan (West Budlasan)",occ_configurations.res_citymun_919,res_brgy_24142
TRUE,"Ninoy Aquino",occ_configurations.res_citymun_919,res_brgy_24143
TRUE,"Anahawan",occ_configurations.res_citymun_920,res_brgy_24144
TRUE,"Apo Island",occ_configurations.res_citymun_920,res_brgy_24145
TRUE,"Bagacay",occ_configurations.res_citymun_920,res_brgy_24146
TRUE,"Baslay",occ_configurations.res_citymun_920,res_brgy_24147
TRUE,"Batuhon Dacu",occ_configurations.res_citymun_920,res_brgy_24148
TRUE,"Boloc-boloc",occ_configurations.res_citymun_920,res_brgy_24149
TRUE,"Bulak",occ_configurations.res_citymun_920,res_brgy_24150
TRUE,"Bunga",occ_configurations.res_citymun_920,res_brgy_24151
TRUE,"Casile",occ_configurations.res_citymun_920,res_brgy_24152
TRUE,"Libjo",occ_configurations.res_citymun_920,res_brgy_24153
TRUE,"Lipayo",occ_configurations.res_citymun_920,res_brgy_24154
TRUE,"Maayongtubig",occ_configurations.res_citymun_920,res_brgy_24155
TRUE,"Mag-aso",occ_configurations.res_citymun_920,res_brgy_24156
TRUE,"Magsaysay",occ_configurations.res_citymun_920,res_brgy_24157
TRUE,"Malongcay Dacu",occ_configurations.res_citymun_920,res_brgy_24158
TRUE,"Masaplod Norte",occ_configurations.res_citymun_920,res_brgy_24159
TRUE,"Masaplod Sur",occ_configurations.res_citymun_920,res_brgy_24160
TRUE,"Panubtuban",occ_configurations.res_citymun_920,res_brgy_24161
TRUE,"Poblacion I",occ_configurations.res_citymun_920,res_brgy_24162
TRUE,"Poblacion II",occ_configurations.res_citymun_920,res_brgy_24163
TRUE,"Poblacion III",occ_configurations.res_citymun_920,res_brgy_24164
TRUE,"Tugawe",occ_configurations.res_citymun_920,res_brgy_24165
TRUE,"Tunga-tunga",occ_configurations.res_citymun_920,res_brgy_24166
TRUE,"Bagacay",occ_configurations.res_citymun_921,res_brgy_24167
TRUE,"Bajumpandan",occ_configurations.res_citymun_921,res_brgy_24168
TRUE,"Balugo",occ_configurations.res_citymun_921,res_brgy_24169
TRUE,"Banilad",occ_configurations.res_citymun_921,res_brgy_24170
TRUE,"Bantayan",occ_configurations.res_citymun_921,res_brgy_24171
TRUE,"Batinguel",occ_configurations.res_citymun_921,res_brgy_24172
TRUE,"Bunao",occ_configurations.res_citymun_921,res_brgy_24173
TRUE,"Cadawinonan",occ_configurations.res_citymun_921,res_brgy_24174
TRUE,"Calindagan",occ_configurations.res_citymun_921,res_brgy_24175
TRUE,"Camanjac",occ_configurations.res_citymun_921,res_brgy_24176
TRUE,"Candau-ay",occ_configurations.res_citymun_921,res_brgy_24177
TRUE,"Cantil-e",occ_configurations.res_citymun_921,res_brgy_24178
TRUE,"Daro",occ_configurations.res_citymun_921,res_brgy_24179
TRUE,"Junob",occ_configurations.res_citymun_921,res_brgy_24180
TRUE,"Looc",occ_configurations.res_citymun_921,res_brgy_24181
TRUE,"Mangnao-Canal",occ_configurations.res_citymun_921,res_brgy_24182
TRUE,"Motong",occ_configurations.res_citymun_921,res_brgy_24183
TRUE,"Piapi",occ_configurations.res_citymun_921,res_brgy_24184
TRUE,"Poblacion No. 1 (Barangay 1)",occ_configurations.res_citymun_921,res_brgy_24185
TRUE,"Poblacion No. 2 (Barangay 2)",occ_configurations.res_citymun_921,res_brgy_24186
TRUE,"Poblacion No. 3 (Barangay 3)",occ_configurations.res_citymun_921,res_brgy_24187
TRUE,"Poblacion No. 4 (Barangay 4)",occ_configurations.res_citymun_921,res_brgy_24188
TRUE,"Poblacion No. 5 (Barangay 5)",occ_configurations.res_citymun_921,res_brgy_24189
TRUE,"Poblacion No. 6 (Barangay 6)",occ_configurations.res_citymun_921,res_brgy_24190
TRUE,"Poblacion No. 7 (Barangay 7)",occ_configurations.res_citymun_921,res_brgy_24191
TRUE,"Poblacion No. 8 (Barangay 8)",occ_configurations.res_citymun_921,res_brgy_24192
TRUE,"Pulantubig",occ_configurations.res_citymun_921,res_brgy_24193
TRUE,"Tabuctubig",occ_configurations.res_citymun_921,res_brgy_24194
TRUE,"Taclobo",occ_configurations.res_citymun_921,res_brgy_24195
TRUE,"Talay",occ_configurations.res_citymun_921,res_brgy_24196
TRUE,"Bakid",occ_configurations.res_citymun_922,res_brgy_24197
TRUE,"Balogo",occ_configurations.res_citymun_922,res_brgy_24198
TRUE,"Banwaque",occ_configurations.res_citymun_922,res_brgy_24199
TRUE,"Basak",occ_configurations.res_citymun_922,res_brgy_24200
TRUE,"Binobohan",occ_configurations.res_citymun_922,res_brgy_24201
TRUE,"Buenavista",occ_configurations.res_citymun_922,res_brgy_24202
TRUE,"Bulado",occ_configurations.res_citymun_922,res_brgy_24203
TRUE,"Calamba",occ_configurations.res_citymun_922,res_brgy_24204
TRUE,"Calupa-an",occ_configurations.res_citymun_922,res_brgy_24205
TRUE,"Hibaiyo",occ_configurations.res_citymun_922,res_brgy_24206
TRUE,"Hilaitan",occ_configurations.res_citymun_922,res_brgy_24207
TRUE,"Hinakpan",occ_configurations.res_citymun_922,res_brgy_24208
TRUE,"Humayhumay",occ_configurations.res_citymun_922,res_brgy_24209
TRUE,"Imelda",occ_configurations.res_citymun_922,res_brgy_24210
TRUE,"Kagawasan",occ_configurations.res_citymun_922,res_brgy_24211
TRUE,"Linantuyan",occ_configurations.res_citymun_922,res_brgy_24212
TRUE,"Luz",occ_configurations.res_citymun_922,res_brgy_24213
TRUE,"Mabunga",occ_configurations.res_citymun_922,res_brgy_24214
TRUE,"Mckinley",occ_configurations.res_citymun_922,res_brgy_24215
TRUE,"Nagsaha",occ_configurations.res_citymun_922,res_brgy_24216
TRUE,"Magsaysay",occ_configurations.res_citymun_922,res_brgy_24217
TRUE,"Malusay",occ_configurations.res_citymun_922,res_brgy_24218
TRUE,"Maniak",occ_configurations.res_citymun_922,res_brgy_24219
TRUE,"Padre Zamora",occ_configurations.res_citymun_922,res_brgy_24220
TRUE,"Plagatasanon",occ_configurations.res_citymun_922,res_brgy_24221
TRUE,"Planas",occ_configurations.res_citymun_922,res_brgy_24222
TRUE,"Poblacion",occ_configurations.res_citymun_922,res_brgy_24223
TRUE,"Sandayao",occ_configurations.res_citymun_922,res_brgy_24224
TRUE,"Tacpao",occ_configurations.res_citymun_922,res_brgy_24225
TRUE,"Tinayunan Beach",occ_configurations.res_citymun_922,res_brgy_24226
TRUE,"Tinayunan Hill",occ_configurations.res_citymun_922,res_brgy_24227
TRUE,"Trinidad",occ_configurations.res_citymun_922,res_brgy_24228
TRUE,"Villegas",occ_configurations.res_citymun_922,res_brgy_24229
TRUE,"Aglahug",occ_configurations.res_citymun_923,res_brgy_24230
TRUE,"Agutayon",occ_configurations.res_citymun_923,res_brgy_24231
TRUE,"Apanangon",occ_configurations.res_citymun_923,res_brgy_24232
TRUE,"Bae",occ_configurations.res_citymun_923,res_brgy_24233
TRUE,"Bala-as",occ_configurations.res_citymun_923,res_brgy_24234
TRUE,"Bangcal",occ_configurations.res_citymun_923,res_brgy_24235
TRUE,"Banog",occ_configurations.res_citymun_923,res_brgy_24236
TRUE,"Buto",occ_configurations.res_citymun_923,res_brgy_24237
TRUE,"Cabang",occ_configurations.res_citymun_923,res_brgy_24238
TRUE,"Camandayon",occ_configurations.res_citymun_923,res_brgy_24239
TRUE,"Cangharay",occ_configurations.res_citymun_923,res_brgy_24240
TRUE,"Canlahao",occ_configurations.res_citymun_923,res_brgy_24241
TRUE,"Dayoyo",occ_configurations.res_citymun_923,res_brgy_24242
TRUE,"Eli",occ_configurations.res_citymun_923,res_brgy_24243
TRUE,"Lacaon",occ_configurations.res_citymun_923,res_brgy_24244
TRUE,"Mahanlud",occ_configurations.res_citymun_923,res_brgy_24245
TRUE,"Malabago",occ_configurations.res_citymun_923,res_brgy_24246
TRUE,"Mambaid",occ_configurations.res_citymun_923,res_brgy_24247
TRUE,"Mongpong",occ_configurations.res_citymun_923,res_brgy_24248
TRUE,"Owacan",occ_configurations.res_citymun_923,res_brgy_24249
TRUE,"Pacuan",occ_configurations.res_citymun_923,res_brgy_24250
TRUE,"Panglaya-an",occ_configurations.res_citymun_923,res_brgy_24251
TRUE,"North Poblacion",occ_configurations.res_citymun_923,res_brgy_24252
TRUE,"South Poblacion",occ_configurations.res_citymun_923,res_brgy_24253
TRUE,"Polopantao",occ_configurations.res_citymun_923,res_brgy_24254
TRUE,"Sampiniton",occ_configurations.res_citymun_923,res_brgy_24255
TRUE,"Talamban",occ_configurations.res_citymun_923,res_brgy_24256
TRUE,"Tamao",occ_configurations.res_citymun_923,res_brgy_24257
TRUE,"Aniniaw",occ_configurations.res_citymun_924,res_brgy_24258
TRUE,"Aya",occ_configurations.res_citymun_924,res_brgy_24259
TRUE,"Bagtic",occ_configurations.res_citymun_924,res_brgy_24260
TRUE,"Biga-a",occ_configurations.res_citymun_924,res_brgy_24261
TRUE,"Busilak",occ_configurations.res_citymun_924,res_brgy_24262
TRUE,"Cangabo",occ_configurations.res_citymun_924,res_brgy_24263
TRUE,"Cantupa",occ_configurations.res_citymun_924,res_brgy_24264
TRUE,"Eli",occ_configurations.res_citymun_924,res_brgy_24265
TRUE,"Guihob",occ_configurations.res_citymun_924,res_brgy_24266
TRUE,"Kansumandig",occ_configurations.res_citymun_924,res_brgy_24267
TRUE,"Mambulod",occ_configurations.res_citymun_924,res_brgy_24268
TRUE,"Mandapaton",occ_configurations.res_citymun_924,res_brgy_24269
TRUE,"Manghulyawon",occ_configurations.res_citymun_924,res_brgy_24270
TRUE,"Manluminsag",occ_configurations.res_citymun_924,res_brgy_24271
TRUE,"Mapalasan",occ_configurations.res_citymun_924,res_brgy_24272
TRUE,"Maragondong",occ_configurations.res_citymun_924,res_brgy_24273
TRUE,"Martilo",occ_configurations.res_citymun_924,res_brgy_24274
TRUE,"Nasungan",occ_configurations.res_citymun_924,res_brgy_24275
TRUE,"Pacuan",occ_configurations.res_citymun_924,res_brgy_24276
TRUE,"Pangca",occ_configurations.res_citymun_924,res_brgy_24277
TRUE,"Pisong",occ_configurations.res_citymun_924,res_brgy_24278
TRUE,"Pitogo",occ_configurations.res_citymun_924,res_brgy_24279
TRUE,"Poblacion North",occ_configurations.res_citymun_924,res_brgy_24280
TRUE,"Poblacion South",occ_configurations.res_citymun_924,res_brgy_24281
TRUE,"San Jose",occ_configurations.res_citymun_924,res_brgy_24282
TRUE,"Solongon",occ_configurations.res_citymun_924,res_brgy_24283
TRUE,"Tala-on",occ_configurations.res_citymun_924,res_brgy_24284
TRUE,"Talayong",occ_configurations.res_citymun_924,res_brgy_24285
TRUE,"Elecia (Talostos)",occ_configurations.res_citymun_924,res_brgy_24286
TRUE,"Abis",occ_configurations.res_citymun_925,res_brgy_24287
TRUE,"Arebasore",occ_configurations.res_citymun_925,res_brgy_24288
TRUE,"Bagtic",occ_configurations.res_citymun_925,res_brgy_24289
TRUE,"Banban",occ_configurations.res_citymun_925,res_brgy_24290
TRUE,"Barras",occ_configurations.res_citymun_925,res_brgy_24291
TRUE,"Bato",occ_configurations.res_citymun_925,res_brgy_24292
TRUE,"Bugnay",occ_configurations.res_citymun_925,res_brgy_24293
TRUE,"Bulibulihan",occ_configurations.res_citymun_925,res_brgy_24294
TRUE,"Bulwang",occ_configurations.res_citymun_925,res_brgy_24295
TRUE,"Campanun-an",occ_configurations.res_citymun_925,res_brgy_24296
TRUE,"Canggohob",occ_configurations.res_citymun_925,res_brgy_24297
TRUE,"Cansal-ing",occ_configurations.res_citymun_925,res_brgy_24298
TRUE,"Dagbasan",occ_configurations.res_citymun_925,res_brgy_24299
TRUE,"Dahile",occ_configurations.res_citymun_925,res_brgy_24300
TRUE,"Himocdongon",occ_configurations.res_citymun_925,res_brgy_24301
TRUE,"Hagtu",occ_configurations.res_citymun_925,res_brgy_24302
TRUE,"Inapoy",occ_configurations.res_citymun_925,res_brgy_24303
TRUE,"Lamdas",occ_configurations.res_citymun_925,res_brgy_24304
TRUE,"Lumbangan",occ_configurations.res_citymun_925,res_brgy_24305
TRUE,"Luyang",occ_configurations.res_citymun_925,res_brgy_24306
TRUE,"Manlingay",occ_configurations.res_citymun_925,res_brgy_24307
TRUE,"Mayaposi",occ_configurations.res_citymun_925,res_brgy_24308
TRUE,"Napasu-an",occ_configurations.res_citymun_925,res_brgy_24309
TRUE,"New Namangka",occ_configurations.res_citymun_925,res_brgy_24310
TRUE,"Old Namangka",occ_configurations.res_citymun_925,res_brgy_24311
TRUE,"Pandanon",occ_configurations.res_citymun_925,res_brgy_24312
TRUE,"Paniabonan",occ_configurations.res_citymun_925,res_brgy_24313
TRUE,"Pantao",occ_configurations.res_citymun_925,res_brgy_24314
TRUE,"Poblacion",occ_configurations.res_citymun_925,res_brgy_24315
TRUE,"Samac",occ_configurations.res_citymun_925,res_brgy_24316
TRUE,"Tadlong",occ_configurations.res_citymun_925,res_brgy_24317
TRUE,"Tara",occ_configurations.res_citymun_925,res_brgy_24318
TRUE,"Alangilanan",occ_configurations.res_citymun_926,res_brgy_24319
TRUE,"Bagtic",occ_configurations.res_citymun_926,res_brgy_24320
TRUE,"Balaas",occ_configurations.res_citymun_926,res_brgy_24321
TRUE,"Bantolinao",occ_configurations.res_citymun_926,res_brgy_24322
TRUE,"Bolisong",occ_configurations.res_citymun_926,res_brgy_24323
TRUE,"Butong",occ_configurations.res_citymun_926,res_brgy_24324
TRUE,"Campuyo",occ_configurations.res_citymun_926,res_brgy_24325
TRUE,"Candabong",occ_configurations.res_citymun_926,res_brgy_24326
TRUE,"Concepcion",occ_configurations.res_citymun_926,res_brgy_24327
TRUE,"Dungo-an",occ_configurations.res_citymun_926,res_brgy_24328
TRUE,"Kauswagan",occ_configurations.res_citymun_926,res_brgy_24329
TRUE,"Libjo",occ_configurations.res_citymun_926,res_brgy_24330
TRUE,"Lamogong",occ_configurations.res_citymun_926,res_brgy_24331
TRUE,"Maaslum",occ_configurations.res_citymun_926,res_brgy_24332
TRUE,"Mandalupang",occ_configurations.res_citymun_926,res_brgy_24333
TRUE,"Panciao",occ_configurations.res_citymun_926,res_brgy_24334
TRUE,"Poblacion",occ_configurations.res_citymun_926,res_brgy_24335
TRUE,"Sac-sac",occ_configurations.res_citymun_926,res_brgy_24336
TRUE,"Salvacion",occ_configurations.res_citymun_926,res_brgy_24337
TRUE,"San Isidro",occ_configurations.res_citymun_926,res_brgy_24338
TRUE,"San Jose",occ_configurations.res_citymun_926,res_brgy_24339
TRUE,"Santa Monica",occ_configurations.res_citymun_926,res_brgy_24340
TRUE,"Suba",occ_configurations.res_citymun_926,res_brgy_24341
TRUE,"Sundo-an",occ_configurations.res_citymun_926,res_brgy_24342
TRUE,"Tanglad",occ_configurations.res_citymun_926,res_brgy_24343
TRUE,"Tubod",occ_configurations.res_citymun_926,res_brgy_24344
TRUE,"Tupas",occ_configurations.res_citymun_926,res_brgy_24345
TRUE,"Abante",occ_configurations.res_citymun_149,res_brgy_24346
TRUE,"Balayong",occ_configurations.res_citymun_149,res_brgy_24347
TRUE,"Banawe",occ_configurations.res_citymun_149,res_brgy_24348
TRUE,"Datagon",occ_configurations.res_citymun_149,res_brgy_24349
TRUE,"Fatima",occ_configurations.res_citymun_149,res_brgy_24350
TRUE,"Inawasan",occ_configurations.res_citymun_149,res_brgy_24351
TRUE,"Magsusunog",occ_configurations.res_citymun_149,res_brgy_24352
TRUE,"Malalangsi",occ_configurations.res_citymun_149,res_brgy_24353
TRUE,"Mamburao",occ_configurations.res_citymun_149,res_brgy_24354
TRUE,"Mangoto",occ_configurations.res_citymun_149,res_brgy_24355
TRUE,"Poblacion",occ_configurations.res_citymun_149,res_brgy_24356
TRUE,"San Isidro",occ_configurations.res_citymun_149,res_brgy_24357
TRUE,"Santa Agueda",occ_configurations.res_citymun_149,res_brgy_24358
TRUE,"Simborio",occ_configurations.res_citymun_149,res_brgy_24359
TRUE,"Yupisan",occ_configurations.res_citymun_149,res_brgy_24360
TRUE,"Calicanan",occ_configurations.res_citymun_149,res_brgy_24361
TRUE,"Basak",occ_configurations.res_citymun_326,res_brgy_24362
TRUE,"Basiao",occ_configurations.res_citymun_326,res_brgy_24363
TRUE,"Cambaloctot",occ_configurations.res_citymun_326,res_brgy_24364
TRUE,"Cancawas",occ_configurations.res_citymun_326,res_brgy_24365
TRUE,"Janayjanay",occ_configurations.res_citymun_326,res_brgy_24366
TRUE,"Jilocon",occ_configurations.res_citymun_326,res_brgy_24367
TRUE,"Naiba",occ_configurations.res_citymun_326,res_brgy_24368
TRUE,"Poblacion",occ_configurations.res_citymun_326,res_brgy_24369
TRUE,"San Roque",occ_configurations.res_citymun_326,res_brgy_24370
TRUE,"Santo Niño",occ_configurations.res_citymun_326,res_brgy_24371
TRUE,"Señora Ascion (Calo)",occ_configurations.res_citymun_326,res_brgy_24372
TRUE,"Siapo",occ_configurations.res_citymun_326,res_brgy_24373
TRUE,"Tampi",occ_configurations.res_citymun_326,res_brgy_24374
TRUE,"Tapon Norte",occ_configurations.res_citymun_326,res_brgy_24375
TRUE,"Alangilan",occ_configurations.res_citymun_46,res_brgy_24376
TRUE,"Amio",occ_configurations.res_citymun_46,res_brgy_24377
TRUE,"Buenavista",occ_configurations.res_citymun_46,res_brgy_24378
TRUE,"Kabulacan",occ_configurations.res_citymun_46,res_brgy_24379
TRUE,"Caigangan",occ_configurations.res_citymun_46,res_brgy_24380
TRUE,"Caranoche",occ_configurations.res_citymun_46,res_brgy_24381
TRUE,"Cawitan",occ_configurations.res_citymun_46,res_brgy_24382
TRUE,"Fatima",occ_configurations.res_citymun_46,res_brgy_24383
TRUE,"Mabuhay",occ_configurations.res_citymun_46,res_brgy_24384
TRUE,"Manalongon",occ_configurations.res_citymun_46,res_brgy_24385
TRUE,"Mansagomayon",occ_configurations.res_citymun_46,res_brgy_24386
TRUE,"Milagrosa",occ_configurations.res_citymun_46,res_brgy_24387
TRUE,"Nagbinlod",occ_configurations.res_citymun_46,res_brgy_24388
TRUE,"Nagbalaye",occ_configurations.res_citymun_46,res_brgy_24389
TRUE,"Obat",occ_configurations.res_citymun_46,res_brgy_24390
TRUE,"Poblacion",occ_configurations.res_citymun_46,res_brgy_24391
