active,name,province_id/id,id
TRUE,QUINAPONDAN,occ_configurations.res_province_eastern_samar,res_citymun_960
TRUE,SALCEDO,occ_configurations.res_province_eastern_samar,res_citymun_961
TRUE,SAN JULIAN,occ_configurations.res_province_eastern_samar,res_citymun_962
TRUE,SAN POLICARPO,occ_configurations.res_province_eastern_samar,res_citymun_963
TRUE,SULAT,occ_configurations.res_province_eastern_samar,res_citymun_964
TRUE,TAFT,occ_configurations.res_province_eastern_samar,res_citymun_965
TRUE,ABUYOG,occ_configurations.res_province_leyte,res_citymun_966
TRUE,ALANGALANG,occ_configurations.res_province_leyte,res_citymun_967
TRUE,ALBUERA,occ_configurations.res_province_leyte,res_citymun_968
TRUE,BABATNGON,occ_configurations.res_province_leyte,res_citymun_969
TRUE,BARUGO,occ_configurations.res_province_leyte,res_citymun_970
TRUE,BATO,occ_configurations.res_province_leyte,res_citymun_971
TRUE,CITY OF BAYBAY,occ_configurations.res_province_leyte,res_citymun_972
TRUE,BURAUEN,occ_configurations.res_province_leyte,res_citymun_973
TRUE,CALUBIAN,occ_configurations.res_province_leyte,res_citymun_974
TRUE,CAPOOCAN,occ_configurations.res_province_leyte,res_citymun_975
TRUE,CARIGARA,occ_configurations.res_province_leyte,res_citymun_976
TRUE,DAGAMI,occ_configurations.res_province_leyte,res_citymun_977
TRUE,DULAG,occ_configurations.res_province_leyte,res_citymun_978
TRUE,HILONGOS,occ_configurations.res_province_leyte,res_citymun_979
TRUE,HINDANG,occ_configurations.res_province_leyte,res_citymun_980
TRUE,INOPACAN,occ_configurations.res_province_leyte,res_citymun_981
TRUE,ISABEL,occ_configurations.res_province_leyte,res_citymun_982
TRUE,JARO,occ_configurations.res_province_leyte,res_citymun_983
TRUE,JAVIER (BUGHO),occ_configurations.res_province_leyte,res_citymun_984
TRUE,JULITA,occ_configurations.res_province_leyte,res_citymun_985
TRUE,KANANGA,occ_configurations.res_province_leyte,res_citymun_986
TRUE,LA PAZ,occ_configurations.res_province_leyte,res_citymun_987
TRUE,LEYTE,occ_configurations.res_province_leyte,res_citymun_988
TRUE,MACARTHUR,occ_configurations.res_province_leyte,res_citymun_989
TRUE,MAHAPLAG,occ_configurations.res_province_leyte,res_citymun_990
TRUE,MATAG-OB,occ_configurations.res_province_leyte,res_citymun_991
TRUE,MATALOM,occ_configurations.res_province_leyte,res_citymun_992
TRUE,MAYORGA,occ_configurations.res_province_leyte,res_citymun_993
TRUE,MERIDA,occ_configurations.res_province_leyte,res_citymun_994
TRUE,ORMOC CITY,occ_configurations.res_province_leyte,res_citymun_995
TRUE,PALO,occ_configurations.res_province_leyte,res_citymun_996
TRUE,PALOMPON,occ_configurations.res_province_leyte,res_citymun_997
TRUE,PASTRANA,occ_configurations.res_province_leyte,res_citymun_998
TRUE,SAN ISIDRO,occ_configurations.res_province_leyte,res_citymun_999
TRUE,SAN MIGUEL,occ_configurations.res_province_leyte,res_citymun_1000
TRUE,SANTA FE,occ_configurations.res_province_leyte,res_citymun_1001
TRUE,TABANGO,occ_configurations.res_province_leyte,res_citymun_1002
TRUE,TABONTABON,occ_configurations.res_province_leyte,res_citymun_1003
TRUE,TACLOBAN CITY (Capital),occ_configurations.res_province_leyte,res_citymun_1004
TRUE,TANAUAN,occ_configurations.res_province_leyte,res_citymun_1005
TRUE,TOLOSA,occ_configurations.res_province_leyte,res_citymun_1006
TRUE,TUNGA,occ_configurations.res_province_leyte,res_citymun_1007
TRUE,VILLABA,occ_configurations.res_province_leyte,res_citymun_1008
TRUE,ALLEN,occ_configurations.res_province_northern_samar,res_citymun_1009
TRUE,BIRI,occ_configurations.res_province_northern_samar,res_citymun_1010
TRUE,BOBON,occ_configurations.res_province_northern_samar,res_citymun_1011
TRUE,CAPUL,occ_configurations.res_province_northern_samar,res_citymun_1012
TRUE,CATARMAN (Capital),occ_configurations.res_province_northern_samar,res_citymun_1013
TRUE,CATUBIG,occ_configurations.res_province_northern_samar,res_citymun_1014
TRUE,GAMAY,occ_configurations.res_province_northern_samar,res_citymun_1015
TRUE,LAOANG,occ_configurations.res_province_northern_samar,res_citymun_1016
TRUE,LAPINIG,occ_configurations.res_province_northern_samar,res_citymun_1017
TRUE,LAS NAVAS,occ_configurations.res_province_northern_samar,res_citymun_1018
TRUE,LAVEZARES,occ_configurations.res_province_northern_samar,res_citymun_1019
TRUE,MAPANAS,occ_configurations.res_province_northern_samar,res_citymun_1020
TRUE,MONDRAGON,occ_configurations.res_province_northern_samar,res_citymun_1021
TRUE,PALAPAG,occ_configurations.res_province_northern_samar,res_citymun_1022
TRUE,PAMBUJAN,occ_configurations.res_province_northern_samar,res_citymun_1023
TRUE,ROSARIO,occ_configurations.res_province_northern_samar,res_citymun_1024
TRUE,SAN ANTONIO,occ_configurations.res_province_northern_samar,res_citymun_1025
TRUE,SAN ISIDRO,occ_configurations.res_province_northern_samar,res_citymun_1026
TRUE,SAN JOSE,occ_configurations.res_province_northern_samar,res_citymun_1027
TRUE,SAN ROQUE,occ_configurations.res_province_northern_samar,res_citymun_1028
TRUE,SAN VICENTE,occ_configurations.res_province_northern_samar,res_citymun_1029
TRUE,SILVINO LOBOS,occ_configurations.res_province_northern_samar,res_citymun_1030
TRUE,VICTORIA,occ_configurations.res_province_northern_samar,res_citymun_1031
TRUE,LOPE DE VEGA,occ_configurations.res_province_northern_samar,res_citymun_1032
TRUE,ALMAGRO,occ_configurations.res_province_samar_western_samar,res_citymun_1033
TRUE,BASEY,occ_configurations.res_province_samar_western_samar,res_citymun_1034
TRUE,CALBAYOG CITY,occ_configurations.res_province_samar_western_samar,res_citymun_1035
TRUE,CALBIGA,occ_configurations.res_province_samar_western_samar,res_citymun_1036
TRUE,CITY OF CATBALOGAN (Capital),occ_configurations.res_province_samar_western_samar,res_citymun_1037
TRUE,DARAM,occ_configurations.res_province_samar_western_samar,res_citymun_1038
TRUE,GANDARA,occ_configurations.res_province_samar_western_samar,res_citymun_1039
TRUE,HINABANGAN,occ_configurations.res_province_samar_western_samar,res_citymun_1040
TRUE,JIABONG,occ_configurations.res_province_samar_western_samar,res_citymun_1041
TRUE,MARABUT,occ_configurations.res_province_samar_western_samar,res_citymun_1042
TRUE,MATUGUINAO,occ_configurations.res_province_samar_western_samar,res_citymun_1043
TRUE,MOTIONG,occ_configurations.res_province_samar_western_samar,res_citymun_1044
TRUE,PINABACDAO,occ_configurations.res_province_samar_western_samar,res_citymun_1045
TRUE,SAN JOSE DE BUAN,occ_configurations.res_province_samar_western_samar,res_citymun_1046
TRUE,SAN SEBASTIAN,occ_configurations.res_province_samar_western_samar,res_citymun_1047
TRUE,SANTA MARGARITA,occ_configurations.res_province_samar_western_samar,res_citymun_1048
TRUE,SANTA RITA,occ_configurations.res_province_samar_western_samar,res_citymun_1049
TRUE,SANTO NIÑO,occ_configurations.res_province_samar_western_samar,res_citymun_1050
TRUE,TALALORA,occ_configurations.res_province_samar_western_samar,res_citymun_1051
TRUE,TARANGNAN,occ_configurations.res_province_samar_western_samar,res_citymun_1052
TRUE,VILLAREAL,occ_configurations.res_province_samar_western_samar,res_citymun_1053
TRUE,PARANAS (WRIGHT),occ_configurations.res_province_samar_western_samar,res_citymun_1054
TRUE,ZUMARRAGA,occ_configurations.res_province_samar_western_samar,res_citymun_1055
TRUE,TAGAPUL-AN,occ_configurations.res_province_samar_western_samar,res_citymun_1056
TRUE,SAN JORGE,occ_configurations.res_province_samar_western_samar,res_citymun_1057
TRUE,PAGSANGHAN,occ_configurations.res_province_samar_western_samar,res_citymun_1058
TRUE,ANAHAWAN,occ_configurations.res_province_southern_leyte,res_citymun_1059
TRUE,BONTOC,occ_configurations.res_province_southern_leyte,res_citymun_1060
TRUE,HINUNANGAN,occ_configurations.res_province_southern_leyte,res_citymun_1061
TRUE,HINUNDAYAN,occ_configurations.res_province_southern_leyte,res_citymun_1062
TRUE,LIBAGON,occ_configurations.res_province_southern_leyte,res_citymun_1063
TRUE,LILOAN,occ_configurations.res_province_southern_leyte,res_citymun_1064
TRUE,CITY OF MAASIN (Capital),occ_configurations.res_province_southern_leyte,res_citymun_1065
TRUE,MACROHON,occ_configurations.res_province_southern_leyte,res_citymun_1066
TRUE,MALITBOG,occ_configurations.res_province_southern_leyte,res_citymun_1067
TRUE,PADRE BURGOS,occ_configurations.res_province_southern_leyte,res_citymun_1068
TRUE,PINTUYAN,occ_configurations.res_province_southern_leyte,res_citymun_1069
TRUE,SAINT BERNARD,occ_configurations.res_province_southern_leyte,res_citymun_1070
TRUE,SAN FRANCISCO,occ_configurations.res_province_southern_leyte,res_citymun_1071
TRUE,SAN JUAN (CABALIAN),occ_configurations.res_province_southern_leyte,res_citymun_1072
TRUE,SAN RICARDO,occ_configurations.res_province_southern_leyte,res_citymun_1073
TRUE,SILAGO,occ_configurations.res_province_southern_leyte,res_citymun_1074
TRUE,SOGOD,occ_configurations.res_province_southern_leyte,res_citymun_1075
TRUE,TOMAS OPPUS,occ_configurations.res_province_southern_leyte,res_citymun_1076
TRUE,LIMASAWA,occ_configurations.res_province_southern_leyte,res_citymun_1077
TRUE,ALMERIA,occ_configurations.res_province_biliran,res_citymun_1078
TRUE,BILIRAN,occ_configurations.res_province_biliran,res_citymun_1079
TRUE,CABUCGAYAN,occ_configurations.res_province_biliran,res_citymun_1080
TRUE,CAIBIRAN,occ_configurations.res_province_biliran,res_citymun_1081
TRUE,CULABA,occ_configurations.res_province_biliran,res_citymun_1082
TRUE,KAWAYAN,occ_configurations.res_province_biliran,res_citymun_1083
TRUE,MARIPIPI,occ_configurations.res_province_biliran,res_citymun_1084
TRUE,NAVAL (Capital),occ_configurations.res_province_biliran,res_citymun_1085
TRUE,DAPITAN CITY,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1086
TRUE,DIPOLOG CITY (Capital),occ_configurations.res_province_zamboanga_del_norte,res_citymun_1087
TRUE,KATIPUNAN,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1088
TRUE,LA LIBERTAD,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1089
TRUE,LABASON,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1090
TRUE,LILOY,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1091
TRUE,MANUKAN,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1092
TRUE,MUTIA,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1093
TRUE,PIÑAN (NEW PIÑAN),occ_configurations.res_province_zamboanga_del_norte,res_citymun_1094
TRUE,POLANCO,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1095
TRUE,PRES. MANUEL A. ROXAS,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1096
TRUE,RIZAL,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1097
TRUE,SALUG,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1098
TRUE,SERGIO OSMEÑA SR.,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1099
TRUE,SIAYAN,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1100
TRUE,SIBUCO,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1101
TRUE,SIBUTAD,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1102
TRUE,SINDANGAN,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1103
TRUE,SIOCON,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1104
TRUE,SIRAWAI,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1105
TRUE,TAMPILISAN,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1106
TRUE,JOSE DALMAN (PONOT),occ_configurations.res_province_zamboanga_del_norte,res_citymun_1107
TRUE,GUTALAC,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1108
TRUE,BALIGUIAN,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1109
TRUE,GODOD,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1110
TRUE,BACUNGAN (Leon T. Postigo),occ_configurations.res_province_zamboanga_del_norte,res_citymun_1111
TRUE,KALAWIT,occ_configurations.res_province_zamboanga_del_norte,res_citymun_1112
TRUE,AURORA,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1113
TRUE,BAYOG,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1114
TRUE,DIMATALING,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1115
TRUE,DINAS,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1116
TRUE,DUMALINAO,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1117
TRUE,DUMINGAG,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1118
TRUE,KUMALARANG,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1119
TRUE,LABANGAN,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1120
TRUE,LAPUYAN,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1121
TRUE,MAHAYAG,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1122
TRUE,MARGOSATUBIG,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1123
TRUE,MIDSALIP,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1124
TRUE,MOLAVE,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1125
TRUE,PAGADIAN CITY (Capital),occ_configurations.res_province_zamboanga_del_sur,res_citymun_1126
TRUE,RAMON MAGSAYSAY (LIARGO),occ_configurations.res_province_zamboanga_del_sur,res_citymun_1127
TRUE,SAN MIGUEL,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1128
TRUE,SAN PABLO,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1129
TRUE,TABINA,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1130
TRUE,TAMBULIG,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1131
TRUE,TUKURAN,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1132
TRUE,ZAMBOANGA CITY,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1133
TRUE,LAKEWOOD,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1134
TRUE,JOSEFINA,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1135
TRUE,PITOGO,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1136
TRUE,SOMINOT (DON MARIANO MARCOS),occ_configurations.res_province_zamboanga_del_sur,res_citymun_1137
TRUE,VINCENZO A. SAGUN,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1138
TRUE,GUIPOS,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1139
TRUE,TIGBAO,occ_configurations.res_province_zamboanga_del_sur,res_citymun_1140
TRUE,ALICIA,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1141
TRUE,BUUG,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1142
TRUE,DIPLAHAN,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1143
TRUE,IMELDA,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1144
TRUE,IPIL (Capital),occ_configurations.res_province_zamboanga_sibugay,res_citymun_1145
TRUE,KABASALAN,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1146
TRUE,MABUHAY,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1147
TRUE,MALANGAS,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1148
TRUE,NAGA,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1149
TRUE,OLUTANGA,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1150
TRUE,PAYAO,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1151
TRUE,ROSELLER LIM,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1152
TRUE,SIAY,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1153
TRUE,TALUSAN,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1154
TRUE,TITAY,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1155
TRUE,TUNGAWAN,occ_configurations.res_province_zamboanga_sibugay,res_citymun_1156
TRUE,CITY OF ISABELA,occ_configurations.res_province_city_of_isabela,res_citymun_1157
TRUE,BAUNGON,occ_configurations.res_province_bukidnon,res_citymun_1158
TRUE,DAMULOG,occ_configurations.res_province_bukidnon,res_citymun_1159
TRUE,DANGCAGAN,occ_configurations.res_province_bukidnon,res_citymun_1160
TRUE,DON CARLOS,occ_configurations.res_province_bukidnon,res_citymun_1161
TRUE,IMPASUG-ONG,occ_configurations.res_province_bukidnon,res_citymun_1162
TRUE,KADINGILAN,occ_configurations.res_province_bukidnon,res_citymun_1163
TRUE,KALILANGAN,occ_configurations.res_province_bukidnon,res_citymun_1164
TRUE,KIBAWE,occ_configurations.res_province_bukidnon,res_citymun_1165
TRUE,KITAOTAO,occ_configurations.res_province_bukidnon,res_citymun_1166
TRUE,LANTAPAN,occ_configurations.res_province_bukidnon,res_citymun_1167
TRUE,LIBONA,occ_configurations.res_province_bukidnon,res_citymun_1168
TRUE,CITY OF MALAYBALAY (Capital),occ_configurations.res_province_bukidnon,res_citymun_1169
TRUE,MALITBOG,occ_configurations.res_province_bukidnon,res_citymun_1170
TRUE,MANOLO FORTICH,occ_configurations.res_province_bukidnon,res_citymun_1171
TRUE,MARAMAG,occ_configurations.res_province_bukidnon,res_citymun_1172
TRUE,PANGANTUCAN,occ_configurations.res_province_bukidnon,res_citymun_1173
TRUE,QUEZON,occ_configurations.res_province_bukidnon,res_citymun_1174
TRUE,SAN FERNANDO,occ_configurations.res_province_bukidnon,res_citymun_1175
TRUE,SUMILAO,occ_configurations.res_province_bukidnon,res_citymun_1176
TRUE,TALAKAG,occ_configurations.res_province_bukidnon,res_citymun_1177
TRUE,CITY OF VALENCIA,occ_configurations.res_province_bukidnon,res_citymun_1178
TRUE,CABANGLASAN,occ_configurations.res_province_bukidnon,res_citymun_1179
TRUE,CATARMAN,occ_configurations.res_province_camiguin,res_citymun_1180
TRUE,GUINSILIBAN,occ_configurations.res_province_camiguin,res_citymun_1181
TRUE,MAHINOG,occ_configurations.res_province_camiguin,res_citymun_1182
TRUE,MAMBAJAO (Capital),occ_configurations.res_province_camiguin,res_citymun_1183
TRUE,SAGAY,occ_configurations.res_province_camiguin,res_citymun_1184
TRUE,BACOLOD,occ_configurations.res_province_lanao_del_norte,res_citymun_1185
TRUE,BALOI,occ_configurations.res_province_lanao_del_norte,res_citymun_1186
TRUE,BAROY,occ_configurations.res_province_lanao_del_norte,res_citymun_1187
TRUE,ILIGAN CITY,occ_configurations.res_province_lanao_del_norte,res_citymun_1188
TRUE,KAPATAGAN,occ_configurations.res_province_lanao_del_norte,res_citymun_1189
TRUE,SULTAN NAGA DIMAPORO (KAROMATAN),occ_configurations.res_province_lanao_del_norte,res_citymun_1190
TRUE,KAUSWAGAN,occ_configurations.res_province_lanao_del_norte,res_citymun_1191
TRUE,KOLAMBUGAN,occ_configurations.res_province_lanao_del_norte,res_citymun_1192
TRUE,LALA,occ_configurations.res_province_lanao_del_norte,res_citymun_1193
TRUE,LINAMON,occ_configurations.res_province_lanao_del_norte,res_citymun_1194
TRUE,MAGSAYSAY,occ_configurations.res_province_lanao_del_norte,res_citymun_1195
TRUE,MAIGO,occ_configurations.res_province_lanao_del_norte,res_citymun_1196
TRUE,MATUNGAO,occ_configurations.res_province_lanao_del_norte,res_citymun_1197
TRUE,MUNAI,occ_configurations.res_province_lanao_del_norte,res_citymun_1198
TRUE,NUNUNGAN,occ_configurations.res_province_lanao_del_norte,res_citymun_1199
TRUE,PANTAO RAGAT,occ_configurations.res_province_lanao_del_norte,res_citymun_1200
TRUE,POONA PIAGAPO,occ_configurations.res_province_lanao_del_norte,res_citymun_1201
TRUE,SALVADOR,occ_configurations.res_province_lanao_del_norte,res_citymun_1202
TRUE,SAPAD,occ_configurations.res_province_lanao_del_norte,res_citymun_1203
TRUE,TAGOLOAN,occ_configurations.res_province_lanao_del_norte,res_citymun_1204
TRUE,TANGCAL,occ_configurations.res_province_lanao_del_norte,res_citymun_1205
TRUE,TUBOD (Capital),occ_configurations.res_province_lanao_del_norte,res_citymun_1206
TRUE,PANTAR,occ_configurations.res_province_lanao_del_norte,res_citymun_1207
TRUE,ALORAN,occ_configurations.res_province_misamis_occidental,res_citymun_1208
TRUE,BALIANGAO,occ_configurations.res_province_misamis_occidental,res_citymun_1209
TRUE,BONIFACIO,occ_configurations.res_province_misamis_occidental,res_citymun_1210
TRUE,CALAMBA,occ_configurations.res_province_misamis_occidental,res_citymun_1211
TRUE,CLARIN,occ_configurations.res_province_misamis_occidental,res_citymun_1212
TRUE,CONCEPCION,occ_configurations.res_province_misamis_occidental,res_citymun_1213
TRUE,JIMENEZ,occ_configurations.res_province_misamis_occidental,res_citymun_1214
TRUE,LOPEZ JAENA,occ_configurations.res_province_misamis_occidental,res_citymun_1215
TRUE,OROQUIETA CITY (Capital),occ_configurations.res_province_misamis_occidental,res_citymun_1216
TRUE,OZAMIS CITY,occ_configurations.res_province_misamis_occidental,res_citymun_1217
TRUE,PANAON,occ_configurations.res_province_misamis_occidental,res_citymun_1218
TRUE,PLARIDEL,occ_configurations.res_province_misamis_occidental,res_citymun_1219
TRUE,SAPANG DALAGA,occ_configurations.res_province_misamis_occidental,res_citymun_1220
TRUE,SINACABAN,occ_configurations.res_province_misamis_occidental,res_citymun_1221
TRUE,TANGUB CITY,occ_configurations.res_province_misamis_occidental,res_citymun_1222
TRUE,TUDELA,occ_configurations.res_province_misamis_occidental,res_citymun_1223
TRUE,DON VICTORIANO CHIONGBIAN  (DON MARIANO MARCOS),occ_configurations.res_province_misamis_occidental,res_citymun_1224
TRUE,ALUBIJID,occ_configurations.res_province_misamis_oriental,res_citymun_1225
TRUE,BALINGASAG,occ_configurations.res_province_misamis_oriental,res_citymun_1226
TRUE,BALINGOAN,occ_configurations.res_province_misamis_oriental,res_citymun_1227
TRUE,BINUANGAN,occ_configurations.res_province_misamis_oriental,res_citymun_1228
TRUE,CAGAYAN DE ORO CITY (Capital),occ_configurations.res_province_misamis_oriental,res_citymun_1229
TRUE,CLAVERIA,occ_configurations.res_province_misamis_oriental,res_citymun_1230
TRUE,CITY OF EL SALVADOR,occ_configurations.res_province_misamis_oriental,res_citymun_1231
TRUE,GINGOOG CITY,occ_configurations.res_province_misamis_oriental,res_citymun_1232
TRUE,GITAGUM,occ_configurations.res_province_misamis_oriental,res_citymun_1233
TRUE,INITAO,occ_configurations.res_province_misamis_oriental,res_citymun_1234
TRUE,JASAAN,occ_configurations.res_province_misamis_oriental,res_citymun_1235
TRUE,KINOGUITAN,occ_configurations.res_province_misamis_oriental,res_citymun_1236
TRUE,LAGONGLONG,occ_configurations.res_province_misamis_oriental,res_citymun_1237
TRUE,LAGUINDINGAN,occ_configurations.res_province_misamis_oriental,res_citymun_1238
TRUE,LIBERTAD,occ_configurations.res_province_misamis_oriental,res_citymun_1239
TRUE,LUGAIT,occ_configurations.res_province_misamis_oriental,res_citymun_1240
TRUE,MAGSAYSAY (LINUGOS),occ_configurations.res_province_misamis_oriental,res_citymun_1241
TRUE,MANTICAO,occ_configurations.res_province_misamis_oriental,res_citymun_1242
TRUE,MEDINA,occ_configurations.res_province_misamis_oriental,res_citymun_1243
TRUE,NAAWAN,occ_configurations.res_province_misamis_oriental,res_citymun_1244
TRUE,OPOL,occ_configurations.res_province_misamis_oriental,res_citymun_1245
TRUE,SALAY,occ_configurations.res_province_misamis_oriental,res_citymun_1246
TRUE,SUGBONGCOGON,occ_configurations.res_province_misamis_oriental,res_citymun_1247
TRUE,TAGOLOAN,occ_configurations.res_province_misamis_oriental,res_citymun_1248
TRUE,TALISAYAN,occ_configurations.res_province_misamis_oriental,res_citymun_1249
TRUE,VILLANUEVA,occ_configurations.res_province_misamis_oriental,res_citymun_1250
TRUE,ASUNCION (SAUG),occ_configurations.res_province_davao_del_norte,res_citymun_1251
TRUE,CARMEN,occ_configurations.res_province_davao_del_norte,res_citymun_1252
TRUE,KAPALONG,occ_configurations.res_province_davao_del_norte,res_citymun_1253
TRUE,NEW CORELLA,occ_configurations.res_province_davao_del_norte,res_citymun_1254
TRUE,CITY OF PANABO,occ_configurations.res_province_davao_del_norte,res_citymun_1255
TRUE,ISLAND GARDEN CITY OF SAMAL,occ_configurations.res_province_davao_del_norte,res_citymun_1256
TRUE,SANTO TOMAS,occ_configurations.res_province_davao_del_norte,res_citymun_1257
TRUE,CITY OF TAGUM (Capital),occ_configurations.res_province_davao_del_norte,res_citymun_1258
TRUE,TALAINGOD,occ_configurations.res_province_davao_del_norte,res_citymun_1259
TRUE,BRAULIO E. DUJALI,occ_configurations.res_province_davao_del_norte,res_citymun_1260
TRUE,SAN ISIDRO,occ_configurations.res_province_davao_del_norte,res_citymun_1261
TRUE,BANSALAN,occ_configurations.res_province_davao_del_sur,res_citymun_1262
TRUE,DAVAO CITY,occ_configurations.res_province_davao_del_sur,res_citymun_1263
TRUE,CITY OF DIGOS (Capital),occ_configurations.res_province_davao_del_sur,res_citymun_1264
TRUE,HAGONOY,occ_configurations.res_province_davao_del_sur,res_citymun_1265
TRUE,KIBLAWAN,occ_configurations.res_province_davao_del_sur,res_citymun_1266
TRUE,MAGSAYSAY,occ_configurations.res_province_davao_del_sur,res_citymun_1267
TRUE,MALALAG,occ_configurations.res_province_davao_del_sur,res_citymun_1268
TRUE,MATANAO,occ_configurations.res_province_davao_del_sur,res_citymun_1269
TRUE,PADADA,occ_configurations.res_province_davao_del_sur,res_citymun_1270
TRUE,SANTA CRUZ,occ_configurations.res_province_davao_del_sur,res_citymun_1271
TRUE,SULOP,occ_configurations.res_province_davao_del_sur,res_citymun_1272
TRUE,BAGANGA,occ_configurations.res_province_davao_oriental,res_citymun_1273
TRUE,BANAYBANAY,occ_configurations.res_province_davao_oriental,res_citymun_1274
TRUE,BOSTON,occ_configurations.res_province_davao_oriental,res_citymun_1275
TRUE,CARAGA,occ_configurations.res_province_davao_oriental,res_citymun_1276
TRUE,CATEEL,occ_configurations.res_province_davao_oriental,res_citymun_1277
TRUE,GOVERNOR GENEROSO,occ_configurations.res_province_davao_oriental,res_citymun_1278
TRUE,LUPON,occ_configurations.res_province_davao_oriental,res_citymun_1279
TRUE,MANAY,occ_configurations.res_province_davao_oriental,res_citymun_1280
TRUE,CITY OF MATI (Capital),occ_configurations.res_province_davao_oriental,res_citymun_1281
TRUE,SAN ISIDRO,occ_configurations.res_province_davao_oriental,res_citymun_1282
TRUE,TARRAGONA,occ_configurations.res_province_davao_oriental,res_citymun_1283
TRUE,COMPOSTELA,occ_configurations.res_province_compostela_valley,res_citymun_1284
TRUE,LAAK (SAN VICENTE),occ_configurations.res_province_compostela_valley,res_citymun_1285
TRUE,MABINI (DOÑA ALICIA),occ_configurations.res_province_compostela_valley,res_citymun_1286
TRUE,MACO,occ_configurations.res_province_compostela_valley,res_citymun_1287
TRUE,MARAGUSAN (SAN MARIANO),occ_configurations.res_province_compostela_valley,res_citymun_1288
TRUE,MAWAB,occ_configurations.res_province_compostela_valley,res_citymun_1289
TRUE,MONKAYO,occ_configurations.res_province_compostela_valley,res_citymun_1290
TRUE,MONTEVISTA,occ_configurations.res_province_compostela_valley,res_citymun_1291
TRUE,NABUNTURAN (Capital),occ_configurations.res_province_compostela_valley,res_citymun_1292
TRUE,NEW BATAAN,occ_configurations.res_province_compostela_valley,res_citymun_1293
TRUE,PANTUKAN,occ_configurations.res_province_compostela_valley,res_citymun_1294
TRUE,DON MARCELINO,occ_configurations.res_province_davao_occidental,res_citymun_1295
TRUE,JOSE ABAD SANTOS (TRINIDAD),occ_configurations.res_province_davao_occidental,res_citymun_1296
TRUE,MALITA,occ_configurations.res_province_davao_occidental,res_citymun_1297
TRUE,SANTA MARIA,occ_configurations.res_province_davao_occidental,res_citymun_1298
TRUE,SARANGANI,occ_configurations.res_province_davao_occidental,res_citymun_1299
